Unnamed: 0,session.x,ccode1,ccode2,agree,year,IdealPointAll.x,NVotesAll.x,IdealPointAll.y,NVotesAll.y,IdealPointDistance
328670,32,360,481,0.955555555555556,1977,-0.8837962,91.0,-0.1977167,90.0,0.6860795
95852,18,150,437,0.814814814814815,1963,0.7969317,27.0,0.1304972,30.0,0.6664345
881076,53,385,436,0.74375,1998,1.21606,64.0,-0.7727916,62.0,1.9888516
427120,36,651,900,0.67910447761194,1981,-0.01005349,134.0,1.515858,134.0,1.52591149
1491548,70,570,591,0.970588235294118,2015,-0.5351533,62.0,-0.5995104,17.0,0.0643570999999999
1388363,67,771,235,0.764367816091954,2012,-0.8490509,69.0,0.9191363,69.0,1.7681872
1265487,64,471,701,0.84375,2009,0.1710675,65.0,-0.8780867,52.0,1.0491542
352988,33,439,265,0.666666666666667,1978,0.1810974,91.0,-2.199179,126.0,2.3802764
1458665,69,679,373,0.962686567164179,2014,-1.105844,74.0,-0.6186079,71.0,0.4872361
1184014,62,341,211,0.978021978021978,2007,0.9319172,78.0,1.015691,79.0,0.0837737999999999
143683,21,645,850,0.883720930232558,1966,-1.340436,45.0,-0.5389331,48.0,0.8015029
846287,52,325,651,0.682352941176471,1997,1.510804,72.0,-0.9337706,70.0,2.4445746
909316,54,350,91,0.6328125,1999,1.127959,68.0,-0.523765,41.0,1.651724
646038,45,570,565,0.970238095238095,1990,-0.1108659,85.0,-0.8419993,85.0,0.7311334
1756620,77,710,221,0.551724137931034,2022,-1.092473,87.0,1.149944,88.0,2.242417
1460951,69,710,343,0.642857142857143,2014,-0.8470172,78.0,0.8966436,35.0,1.7436608
444736,37,437,760,0.912698412698413,1982,0.5197515,130.0,-0.2703116,153.0,0.7900631
1217765,63,221,840,0.735294117647059,2008,0.9681667,69.0,-0.5042,74.0,1.4723667
273208,29,516,482,0.860655737704918,1974,-1.210522,68.0,-0.05472644,65.0,1.15579556
1527399,71,541,371,0.815533980582524,2016,-0.7581372,75.0,0.1719258,77.0,0.930063
938084,55,316,679,0.746153846153846,2000,1.195954,67.0,-0.7164702,60.0,1.9124242
1444991,69,370,165,0.891891891891892,2014,-0.3271132,75.0,-0.449278,79.0,0.1221648
611062,44,160,325,0.632743362831858,1989,-0.2336228,114.0,1.82227,114.0,2.0558928
624397,44,652,211,0.618181818181818,1989,-1.052597,112.0,1.859912,114.0,2.912509
1694441,76,94,565,0.953947368421053,2021,-0.144014,77.0,-0.5158013,76.0,0.3717873
928864,54,990,625,0.8375,1999,0.3271997,62.0,-1.515272,68.0,1.8424717
1552971,72,339,520,0.668539325842697,2017,1.052154,90.0,-0.6057599,59.0,1.6579139
265856,29,205,439,0.698529411764706,1974,1.395805,73.0,-0.4688644,68.0,1.8646694
229094,27,130,51,0.921686746987952,1972,0.1401006,84.0,0.2131367,101.0,0.0730361
583931,43,91,451,0.936507936507937,1988,0.3466177,126.0,-0.3052602,135.0,0.6518779
441820,37,365,52,0.796178343949045,1982,-1.906098,158.0,-0.1889624,157.0,1.7171356
613023,44,290,692,0.950892857142857,1989,-0.3030871,112.0,-0.5254906,116.0,0.2224035
836932,51,990,223,0.871621621621622,1996,0.3382697,74.0,1.121561,74.0,0.7832913
1405246,68,344,160,0.73015873015873,2013,0.9716222,63.0,-0.139762,64.0,1.1113842
122954,20,338,211,0.961538461538462,1965,1.740614,13.0,1.814997,40.0,0.0743829999999999
736121,48,690,990,0.8875,1993,-0.3730423,62.0,0.3748562,42.0,0.7478985
526143,40,680,403,0.976377952755906,1985,-1.221652,144.0,-0.5060107,136.0,0.7156413
1552822,72,338,704,0.747524752475248,2017,0.7008252,89.0,-0.2523709,86.0,0.9531961
1730192,77,80,712,0.954545454545455,2022,-0.3936649,79.0,-0.5353144,86.0,0.1416495
167256,23,339,436,0.5,1968,-2.484075,12.0,0.2693842,45.0,2.7534592
123459,20,352,483,1.0,1965,-0.3065941,22.0,-0.1817313,25.0,0.1248628
1797451,78,860,92,0.965753424657534,2023,-0.1435464,73.0,-0.2194712,87.0,0.0759248
678840,46,790,41,0.991803278688525,1991,-0.5428126,74.0,-0.5936708,62.0,0.0508582000000001
610557,44,145,60,0.958333333333333,1989,-0.400328,116.0,0.2130565,72.0,0.6133845
187972,24,520,165,0.681818181818182,1969,-0.6284697,36.0,1.307282,35.0,1.9357517
714897,48,90,316,0.696428571428571,1993,-0.3654333,56.0,1.523171,64.0,1.8886043
216401,26,395,92,0.76,1971,0.6620402,96.0,0.7399043,93.0,0.0778641
1730236,77,90,53,0.864197530864197,2022,0.2058434,87.0,-0.2183924,81.0,0.4242358
74446,16,325,740,0.810810810810811,1961,1.574316,74.0,0.7879497,74.0,0.7863663
597545,43,580,160,0.966417910447761,1988,-0.9087579,135.0,-0.2317567,134.0,0.6770012
1321350,66,53,223,0.773684210526316,2011,-0.3687764,66.0,0.7786591,68.0,1.1474355
290078,30,435,660,0.927272727272727,1975,-0.4023339,64.0,-0.08492097,57.0,0.31741293
953013,55,666,481,0.338235294117647,2000,2.302008,67.0,-0.7478372,60.0,3.0498452
1174323,62,51,434,0.971264367816092,2007,-0.5265764,79.0,-0.4330819,75.0,0.0934944999999999
1001916,57,230,781,0.686170212765957,2002,1.15265,75.0,-0.4793564,71.0,1.6320064
605636,43,950,651,0.93359375,1988,0.2573065,129.0,-0.4352743,135.0,0.6925808
713878,48,56,80,0.93859649122807,1993,-0.2556944,61.0,0.05875087,60.0,0.31444527
366996,34,100,345,0.955445544554455,1979,0.128677,101.0,-0.2233757,122.0,0.3520527
646176,45,571,484,0.969135802469136,1990,-0.06314853,85.0,-0.5442439,82.0,0.48109537
176267,23,770,481,0.719512195121951,1968,-0.7129665,50.0,0.5487519,41.0,1.2617184
677156,46,712,800,0.971830985915493,1991,-0.2141897,71.0,-0.6002016,75.0,0.3860119
294017,30,572,450,0.9,1975,0.7972489,65.0,1.055118,58.0,0.2578691
1004321,57,343,704,0.857142857142857,2002,1.005436,75.0,0.5335011,41.0,0.4719349
1465869,69,920,840,0.753246753246753,2014,0.7726343,78.0,-0.4830828,78.0,1.2557171
15353,5,630,385,0.632075471698113,1950,0.04610074,53.0,1.28085,53.0,1.23474926
970708,56,316,367,0.975,2001,1.184384,69.0,1.198057,67.0,0.0136729999999998
605805,43,990,698,0.92,1988,0.3932365,130.0,-0.4619783,131.0,0.8552148
1722940,76,812,760,0.959459459459459,2021,-0.7526749,75.0,-0.3322366,76.0,0.4204383
647182,45,615,92,0.951807228915663,1990,-0.8934326,85.0,0.1061801,84.0,0.9996127
1133646,60,860,373,0.902439024390244,2005,-0.1760166,63.0,-0.1957273,72.0,0.0197107
1067178,59,90,482,0.944444444444444,2004,0.04180531,72.0,-0.4578416,59.0,0.49964691
1504244,70,970,701,0.462962962962963,2015,0.8406699,29.0,-0.942043,60.0,1.7827129
141548,21,516,339,0.884615384615385,1966,-0.8131389,41.0,-2.30454,31.0,1.4914011
1095194,59,780,986,0.186666666666667,2004,-0.701929,72.0,2.775842,64.0,3.477771
1216047,63,155,850,0.852631578947368,2008,0.008475293,75.0,-1.03901,76.0,1.047485293
1050148,58,552,53,0.955696202531646,2003,-0.9401504,74.0,-0.478479,68.0,0.4616714
997594,57,94,565,0.886904761904762,2002,-0.1630791,72.0,-0.6106642,61.0,0.4475851
1737394,77,338,481,0.733766233766234,2022,0.7888985,88.0,-0.6106205,77.0,1.399519
724504,48,371,660,0.802083333333333,1993,0.6268832,63.0,-0.8308581,50.0,1.4577413
1260739,64,371,860,0.819444444444444,2009,0.09265834,66.0,0.1124486,36.0,0.01979026
1641334,74,615,704,0.94047619047619,2019,-0.9772521,91.0,-0.3228971,84.0,0.654355
520029,40,482,437,0.916107382550336,1985,-0.0306964,152.0,0.4826788,151.0,0.5133752
1720207,76,712,482,0.977777777777778,2021,-0.5978582,77.0,-0.5633332,45.0,0.034525
266597,29,230,812,0.792857142857143,1974,0.7240761,73.0,0.5696232,70.0,0.1544529
891113,53,663,471,0.923611111111111,1998,-0.9636688,62.0,-0.3558298,60.0,0.607839
192538,24,790,615,0.8625,1969,-0.1581645,41.0,-1.782359,43.0,1.6241945
1366806,67,316,950,0.770114942528736,2012,1.181461,69.0,-0.07762656,69.0,1.25908756
386586,34,990,680,0.857758620689655,1979,0.5935444,118.0,-0.9606583,120.0,1.5542027
179675,24,94,678,0.625,1969,1.07238,29.0,-1.916305,41.0,2.988685
1404838,68,341,54,0.529411764705882,2013,0.8316529,64.0,-0.2611542,17.0,1.0928071
1481398,70,366,704,0.625,2015,1.133841,73.0,-0.3611447,72.0,1.4949857
1204486,62,775,370,0.956521739130435,2007,-1.156685,79.0,-0.5284436,78.0,0.6282414
1329151,66,290,770,0.579787234042553,2011,1.039982,68.0,-0.7967136,65.0,1.8366956
258853,28,694,450,0.90625,1973,-0.5280159,88.0,-0.02960847,83.0,0.49840743
98661,18,370,481,0.45,1963,-2.782762,31.0,0.3684683,20.0,3.1512303
1505394,71,20,700,0.600961538461538,2016,1.558297,78.0,-0.6965809,70.0,2.2548779
911897,54,380,52,0.721590909090909,1999,1.04216,68.0,-0.3328579,65.0,1.3750179
1063606,58,987,640,0.556338028169014,2003,2.261963,64.0,0.6354054,74.0,1.6265576
811198,51,200,373,0.734375,1996,2.183928,74.0,0.3213406,64.0,1.8625874
13922,5,145,165,0.75,1950,1.248231,53.0,0.2386541,52.0,1.0095769
1757989,77,770,370,0.804597701149425,2022,-0.5101223,88.0,-0.8051301,87.0,0.2950078
452768,37,694,581,0.971631205673759,1982,-0.347335,156.0,-0.0629727,141.0,0.2843623
1051130,58,571,310,0.719101123595506,2003,-0.4530537,73.0,1.150069,76.0,1.6031227
705633,47,698,94,0.923728813559322,1992,-0.6481314,61.0,0.1910305,72.0,0.8391619
128166,20,580,160,0.797297297297297,1965,0.3388581,37.0,0.7512203,40.0,0.4123622
1608706,73,703,780,0.959770114942529,2018,-0.769892,87.0,-0.5761097,95.0,0.1937823
436640,37,100,551,0.943037974683544,1982,0.09318775,158.0,-0.3620716,158.0,0.45525935
1110319,60,325,552,0.693181818181818,2005,1.020744,74.0,-1.084096,72.0,2.10484
1725769,76,950,581,0.927536231884058,2021,-0.2358366,75.0,-0.953311,69.0,0.7174744
534832,41,94,666,0.633802816901408,1986,0.731017,143.0,2.108599,151.0,1.377582
410706,36,55,375,0.777310924369748,1981,-0.8920695,119.0,0.8743213,134.0,1.7663908
825503,51,565,352,0.786885245901639,1996,-0.7285925,61.0,0.7144556,74.0,1.4430481
1161544,61,616,500,0.81875,2006,-1.077336,87.0,0.008837348,67.0,1.086173348
1048362,58,510,484,0.965277777777778,2003,-0.6124892,76.0,-0.7141122,57.0,0.101623
206505,25,666,434,0.836734693877551,1970,0.8060642,67.0,0.7015165,49.0,0.1045477
723568,48,366,390,0.898305084745763,1993,1.077328,59.0,1.312619,64.0,0.235291
705999,47,701,223,0.821428571428571,1992,0.058492,14.0,1.170004,74.0,1.111512
1331551,66,346,360,0.979166666666667,2011,0.8536463,68.0,0.9978011,67.0,0.1441548
675,1,100,530,0.653846153846154,1946,0.2999289,42.0,0.786873,39.0,0.4869441
1770937,78,212,165,0.672413793103448,2023,1.162522,87.0,0.03338267,87.0,1.12913933
735995,48,690,316,0.704918032786885,1993,-0.3730423,62.0,1.523171,64.0,1.8962133
82857,17,93,678,0.64,1962,1.293192,35.0,-0.7131456,29.0,2.0063376
1207402,62,910,572,0.9,2007,-0.07725129,55.0,-0.6696079,67.0,0.59235661
594208,43,475,900,0.753731343283582,1988,-0.2649359,136.0,1.23222,134.0,1.4971559
1630969,74,373,712,0.976190476190476,2019,-0.7006153,86.0,-0.6001306,89.0,0.1004847
1305183,65,540,552,0.928571428571429,2010,-0.6735328,61.0,-1.477691,65.0,0.8041582
393841,35,350,140,0.745098039215686,1980,1.132481,103.0,0.06913644,102.0,1.06334456
162606,23,41,305,0.731707317073171,1968,0.4294486,42.0,1.36804,50.0,0.9385914
940212,55,352,461,0.826666666666667,2000,0.5917179,67.0,-0.8556019,66.0,1.4473198
1372298,67,390,517,0.786666666666667,2012,0.9765953,69.0,-0.1684315,58.0,1.1450268
712196,48,20,481,0.714285714285714,1993,1.328551,64.0,-0.1552936,50.0,1.4838446
285771,30,260,395,0.801470588235294,1975,2.040857,69.0,1.305607,68.0,0.73525
482584,39,41,935,0.9,1984,0.3083607,142.0,-0.4728841,71.0,0.7812448
416052,36,305,70,0.761194029850746,1981,1.084672,134.0,-0.3017481,134.0,1.3864201
530471,40,900,950,0.751700680272109,1985,1.285063,151.0,0.3020616,151.0,0.9830014
25709,8,395,91,0.6875,1953,0.4906368,25.0,0.9127088,24.0,0.422072
1444572,69,367,990,0.78,2014,1.046759,80.0,0.1251741,75.0,0.9215849
381892,34,680,310,0.783333333333333,1979,-0.9606583,120.0,-2.22514,122.0,1.2644817
1742203,77,390,640,0.882352941176471,2022,1.261866,88.0,0.5776464,85.0,0.6842196
1680942,75,679,205,0.784210526315789,2020,-0.5608287,95.0,0.6970598,96.0,1.2578885
1685572,75,790,345,0.839285714285714,2020,-0.5655709,95.0,0.4379104,85.0,1.0034813
822961,51,500,100,0.957142857142857,1996,-1.017963,71.0,-0.6623297,73.0,0.3556333
614146,44,345,850,0.986842105263158,1989,-0.671095,115.0,-0.7610999,115.0,0.0900049000000001
618774,44,471,404,0.977678571428571,1989,-0.1254676,114.0,-0.5026181,113.0,0.3771505
1443807,69,360,31,0.736842105263158,2014,0.9626011,80.0,-0.3371416,76.0,1.2997427
888958,53,590,316,0.743421052631579,1998,-0.27712,62.0,1.224458,63.0,1.501578
38313,11,380,385,1.0,1956,0.9405174,60.0,0.942569,60.0,0.0020516
924141,54,732,31,0.785714285714286,1999,0.59015,67.0,-0.1872106,63.0,0.7773606
653956,45,950,380,0.829268292682927,1990,0.02563284,85.0,0.9949017,83.0,0.96926886
33052,10,385,211,0.759259259259259,1955,1.033267,27.0,1.728849,27.0,0.695582
1501334,70,820,565,0.976923076923077,2015,-0.7590895,73.0,-1.069644,65.0,0.3105545
1518519,71,367,115,0.705,2016,1.177151,77.0,-0.7610632,72.0,1.9382142
973438,56,360,652,0.670886075949367,2001,1.158661,68.0,-1.27602,68.0,2.434681
578236,42,781,200,0.54014598540146,1987,-0.9847055,139.0,2.211357,142.0,3.1960625
1359062,67,56,570,0.987654320987654,2012,-0.6404312,68.0,-0.5233275,66.0,0.1171037
1350448,66,732,694,0.723404255319149,2011,0.7074991,67.0,-0.9760207,68.0,1.6835198
326660,32,235,580,0.877777777777778,1977,0.8927568,90.0,-0.3892276,91.0,1.2819844
1345224,66,620,501,0.912790697674419,2011,-0.564126,63.0,-0.7654336,68.0,0.2013076
1428475,68,910,145,0.805084745762712,2013,0.1222734,63.0,-1.756254,60.0,1.8785274
835737,51,920,483,0.833333333333333,1996,0.7310151,74.0,-0.915634,63.0,1.6466491
960246,55,940,501,0.925373134328358,2000,0.04521644,59.0,-0.4541335,65.0,0.49934994
356291,33,551,640,0.890243902439024,1978,-0.1739815,127.0,0.4360682,123.0,0.6100497
469725,38,451,510,0.979020979020979,1983,-0.3429596,144.0,-0.5764302,148.0,0.2334706
788558,50,436,811,0.894230769230769,1995,-0.7759676,76.0,-0.06147085,56.0,0.71449675
731199,48,541,666,0.432203389830508,1993,-0.6993789,61.0,2.384089,63.0,3.0834679
1327809,66,221,775,0.578947368421053,2011,0.9371927,66.0,-1.328139,54.0,2.2653317
1134529,60,940,53,0.897435897435897,2005,0.0761309,64.0,-0.6256149,75.0,0.7017458
99801,18,436,630,0.979166666666667,1963,0.3414703,24.0,0.6250531,29.0,0.2835828
549869,41,651,482,0.961038961038961,1986,-0.2029012,154.0,-0.01101224,154.0,0.19188896
1358703,67,54,694,0.941558441558442,2012,-0.7160414,64.0,-1.313127,68.0,0.5970856
43408,12,212,812,0.691176470588235,1957,2.142995,34.0,0.5097252,34.0,1.6332698
739534,48,780,359,0.708333333333333,1993,-0.934691,65.0,1.199496,60.0,2.134187
409970,36,41,520,0.91,1981,0.3250642,102.0,0.002448488,129.0,0.322615712
1720056,76,710,670,0.837662337662338,2021,-0.2728542,77.0,-0.2764698,77.0,0.0036156
1615997,73,987,740,0.685714285714286,2018,1.49035,70.0,0.7699515,95.0,0.7203985
242379,27,780,435,0.927083333333333,1972,-0.2415125,99.0,-0.7292006,99.0,0.4876881
870170,53,58,452,0.953333333333333,1998,-0.396799,58.0,-0.8337948,64.0,0.4369958
1498839,70,740,570,0.701612903225806,2015,0.6739757,73.0,-0.5351533,62.0,1.209129
951552,55,620,420,0.901960784313726,2000,-1.771759,67.0,-0.8941769,43.0,0.8775821
28178,9,150,900,0.481481481481481,1954,0.2483239,27.0,2.933331,30.0,2.6850071
1143766,61,211,437,0.71195652173913,2006,0.9944906,91.0,-0.1928493,78.0,1.1873399
403872,35,663,52,0.952631578947368,1980,-0.3071625,97.0,-0.009349311,101.0,0.297813189
976794,56,433,517,0.875,2001,-0.4907844,68.0,-0.8631093,20.0,0.3723249
1176789,62,92,369,0.761627906976744,2007,-0.1640332,76.0,0.9821064,77.0,1.1461396
474130,38,590,696,0.975862068965517,1983,-0.2542024,145.0,-0.3758028,149.0,0.1216004
881765,53,404,371,0.842857142857143,1998,-0.7936982,59.0,0.5352498,62.0,1.328948
116486,19,660,500,1.0,1964,,,,,
1643051,74,652,670,0.86046511627907,2019,-1.98283,86.0,-0.4404624,91.0,1.5423676
381688,34,670,811,0.963855421686747,1979,0.0108484,120.0,-0.1415152,83.0,0.1523636
103654,18,660,210,0.741935483870968,1963,-0.04298342,31.0,1.597151,31.0,1.64013442
555818,41,940,411,0.895161290322581,1986,0.1141898,135.0,0.3897381,141.0,0.2755483
1455941,69,615,220,0.588607594936709,2014,-0.9761413,79.0,1.415639,80.0,2.3917803
546047,41,517,150,0.918518518518519,1986,-0.1116037,152.0,0.4827996,135.0,0.5944033
819573,51,420,205,0.741379310344828,1996,-0.8680652,58.0,1.069269,74.0,1.9373342
1669192,75,402,830,0.955555555555556,2020,-0.279709,90.0,-0.3527119,96.0,0.0730029
1532811,71,679,517,0.6,2016,-0.7337624,76.0,-0.3788967,4.0,0.3548657
1435142,69,94,811,0.961038961038961,2014,-0.2055015,80.0,-0.7549494,77.0,0.5494479
69283,15,678,840,0.489690721649485,1960,-1.24041,101.0,0.8172951,99.0,2.0577051
608038,44,60,52,0.944444444444444,1989,0.2130565,72.0,-0.2271799,116.0,0.4402364
67851,15,560,325,0.755813953488372,1960,1.709239,86.0,1.24998,103.0,0.459259
1314588,65,775,771,0.952941176470588,2010,-1.055121,67.0,-1.016548,68.0,0.038573
362713,33,812,404,0.974489795918367,1978,-0.7588302,101.0,-0.6139689,122.0,0.1448613
942269,55,372,812,0.75,2000,0.9093777,65.0,-1.180685,63.0,2.0900627
528514,40,780,471,0.947368421052632,1985,-0.2418358,155.0,0.1008537,152.0,0.3426895
424249,36,551,338,0.988188976377953,1981,-0.2854477,133.0,-0.341601,128.0,0.0561533
1221645,63,349,225,0.973404255319149,2008,0.9834588,75.0,0.7204274,75.0,0.2630314
1796295,78,816,54,0.926829268292683,2023,-0.6230027,85.0,-0.4265012,43.0,0.1965015
1647832,74,771,571,0.965909090909091,2019,-0.5831444,91.0,-0.362124,88.0,0.2210204
1735947,77,255,935,0.654411764705882,2022,1.397135,88.0,-0.2047697,68.0,1.6019047
82825,17,93,451,0.5,1962,1.293192,35.0,-0.2875242,36.0,1.5807162
1155073,61,452,615,0.902777777777778,2006,-0.4058518,90.0,-1.305259,92.0,0.8994072
640257,45,385,770,0.714285714285714,1990,1.320267,84.0,-0.5443771,86.0,1.8646441
1376916,67,484,560,0.982142857142857,2012,-0.5674963,66.0,-0.3950244,68.0,0.1724719
1342476,66,552,255,0.672222222222222,2011,-1.384692,64.0,0.9821244,68.0,2.3668164
1137003,61,40,60,0.979166666666667,2006,-1.152372,91.0,-0.6305144,35.0,0.5218576
50456,13,305,820,0.878787878787879,1958,0.3455042,33.0,0.3208056,33.0,0.0246986
392277,35,235,645,0.611111111111111,1980,1.379851,103.0,-1.057283,90.0,2.437134
348994,33,338,92,0.820224719101124,1978,-0.0633948,103.0,0.9235745,110.0,0.9869693
1409052,68,380,990,0.790322580645161,2013,0.912102,64.0,0.1473773,62.0,0.7647247
729980,48,510,731,0.9375,1993,-0.770037,62.0,-1.774991,59.0,1.004954
758992,49,475,703,0.884615384615385,1994,-0.6093215,68.0,0.08898452,52.0,0.69830602
1413586,68,482,552,0.5,2013,-0.3962868,3.0,-1.700361,60.0,1.3040742
634255,45,100,553,0.901315789473684,1990,-0.6124924,84.0,0.3589009,78.0,0.9713933
1457963,69,660,670,0.943037974683544,2014,-1.094019,79.0,-1.06997,80.0,0.024049
470854,38,483,696,0.934027777777778,1983,0.2547231,144.0,-0.3758028,149.0,0.6305259
1410465,68,420,365,0.779661016949153,2013,-0.7241274,59.0,-0.01694429,64.0,0.70718311
1598178,73,471,42,0.85632183908046,2018,-0.03294178,90.0,-0.2928173,92.0,0.25987552
1661123,75,220,790,0.652631578947368,2020,1.460879,96.0,-0.5655709,95.0,2.0264499
93948,18,41,437,0.9,1963,0.4657581,20.0,0.1304972,30.0,0.3352609
282970,30,100,510,0.873134328358209,1975,0.646391,68.0,-0.6369115,68.0,1.2833025
1342543,66,552,531,0.985507246376812,2011,-1.384692,64.0,-0.5062753,48.0,0.8784167
88955,17,483,651,0.85,1962,-0.3243579,41.0,-1.028509,45.0,0.7041511
931151,55,57,369,0.825,2000,-0.4045049,32.0,0.4405149,67.0,0.8450198
1474023,70,150,372,0.661971830985915,2015,0.01013489,72.0,0.8409745,72.0,0.83083961
550060,41,652,663,0.925531914893617,1986,-1.615951,146.0,-0.2611542,147.0,1.3547968
733831,48,620,2,0.246031746031746,1993,-1.686818,64.0,2.992156,64.0,4.678974
1702568,76,352,160,0.782894736842105,2021,0.6839158,76.0,-0.07377504,77.0,0.75769084
1542020,71,990,483,0.935294117647059,2016,-0.1376115,68.0,-0.7194541,72.0,0.5818426
690188,47,310,510,0.65,1992,1.385948,71.0,-1.173631,63.0,2.559579
655392,46,52,150,0.964285714285714,1991,-0.7105103,75.0,-0.06453285,70.0,0.64597745
775295,50,58,325,0.826666666666667,1995,0.2708202,76.0,1.291338,80.0,1.0205178
1477555,70,305,701,0.708333333333333,2015,0.6587739,73.0,-0.942043,60.0,1.6008169
470839,38,483,625,0.958041958041958,1983,0.2547231,144.0,-0.0984437,148.0,0.3531668
1724245,76,860,615,0.946666666666667,2021,-0.2954939,75.0,-0.8925988,77.0,0.5971049
402690,35,620,140,0.902173913043478,1980,-0.6663382,93.0,0.06913644,102.0,0.73547464
710141,47,840,565,0.95,1992,-0.4305575,74.0,-1.105773,70.0,0.6752155
655396,46,52,200,0.554794520547945,1991,-0.7105103,75.0,2.245487,73.0,2.9559973
971279,56,331,530,0.75,2001,1.011147,69.0,-0.563011,67.0,1.574158
1423646,68,705,20,0.387096774193548,2013,-0.5195137,62.0,1.924133,64.0,2.4436467
106920,19,52,432,0.5,1964,,,,,
968383,56,210,344,0.957317073170732,2001,1.246028,69.0,0.8843108,68.0,0.3617172
